===== Mythica Affordance Library [2026-08-02] EA-only cleaned =====
affordance: 36620 (EA only, MOD lines removed)
列: 名字 | 模块 | super/auto/user 标志 | tgt=目标类型 | cat=菜单分类 | ages=年龄线索(test_globals) | src=EA | guid
social_Batuu_Reputation_Scoundrel_Swindle | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=238123
social_Batuu_Resistance_Ask_For_Missions | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=batuu_PieMenuCategory_Resistance | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=233178
social_Batuu_Resistance_Confront | sims4.tuning.instances | super=Y auto=Y user=N | tgt=TARGET | cat=- | ages=- | src=EA | guid=243086
social_Batuu_Resistance_Confront_Target | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=- | src=EA | guid=243096
social_Batuu_SNPC_Agnon_QuestionLoyalty | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=247859
social_Batuu_SNPC_Hondo_PurchaseSmugglerGear | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=239773
social_Batuu_SNPC_Kylo_LashOut | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=240639
social_Batuu_SNPC_Kylo_QuestionLoyalty | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=247999
social_Batuu_SNPC_Rey_AskToLightsaberSpar | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=250975
social_Batuu_SNPC_Rey_MindTrick | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=240516
social_Batuu_SNPC_Rey_MindTrick_Target | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=- | src=EA | guid=251839
social_Batuu_SNPC_Vi_Distraction | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=248006
social_Batuu_Scoundrel_Ask_For_Missions | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=batuu_PieMenuCategory_Batuu | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=245519
social_Batuu_ShowMissions | sims4.tuning.instances | super=Y auto=Y user=N | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=249702
social_BurglarNPC_Arrested_WaitTogether | sims4.tuning.instances | super=Y auto=Y user=N | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=426710
social_Burglar_Confront | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=422341
social_Burglar_Confront_Target | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=435033
social_Burglar_DistractPolice | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=426297
social_Burglar_DistractPolice_Start | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=445298
social_Burglar_DistractPolice_Target | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=426802
social_Career_InteriorDecorator_Interview_AskQuestion | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=pieMenuCategory_Career_InteriorDecorator | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=265681
social_Career_InteriorDecorator_Interview_AskToSeeInspirations | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=pieMenuCategory_Career_InteriorDecorator | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=257702
social_Career_InteriorDecorator_Interview_DiscussDesignStyles | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=pieMenuCategory_Career_InteriorDecorator | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=257701
social_Career_InteriorDecorator_Interview_FireDecorator | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=pieMenuCategory_Career_InteriorDecorator | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=257422
social_Career_InteriorDecorator_Interview_FireDecorator_Target | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=pieMenuCategory_Career_InteriorDecorator | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=257796
social_Career_InteriorDecorator_Interview_ShowPortfolio | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=pieMenuCategory_Career_InteriorDecorator | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=257639
social_Career_InteriorDecorator_Interview_SuggestDifferentPreference_Color | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=pieMenuCategory_Career_InteriorDecorator | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=260063
social_Career_InteriorDecorator_Interview_SuggestDifferentPreference_Decor | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=pieMenuCategory_Career_InteriorDecorator | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=260065
social_Career_InteriorDecorator_Reveal_AskForFinalVerdict | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=- | src=EA | guid=258586
social_Career_InteriorDecorator_Reveal_AskForFinalVerdict_Backup | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=- | src=EA | guid=269006
social_Career_InteriorDecorator_Reveal_AskForFinalVerdict_Commercial | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=- | src=EA | guid=269388
social_Career_InteriorDecorator_Reveal_AskForFinalVerdict_Target | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=- | src=EA | guid=269399
social_Career_InteriorDecorator_Reveal_Client_KickOutDecorator | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=258587
social_Career_InteriorDecorator_Reveal_Client_KickOutDecorator_Target | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=258879
social_Career_InteriorDecorator_Reveal_Group_Client | sims4.tuning.instances | super=Y auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=257577
social_Career_InteriorDecorator_Reveal_Group_Host | sims4.tuning.instances | super=Y auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=257571
social_Career_Naturopathic_Ask_PushUps | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=pieMenuCategory_NaturopathicCareer_Asses | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=453353
social_Career_Naturopathic_Ask_Yell | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=pieMenuCategory_NaturopathicCareer_Asses | ages=ADULT,ELDER,YOUNGADULT | src=EA | guid=453384
social_Career_Naturopathic_EducateInBalanceTherapy | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=pieMenuCategory_NaturopathicCareer_Frien | ages=ADULT,ELDER,YOUNGADULT | src=EA | guid=437422
social_Career_Naturopathic_HolisticAssessment | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=pieMenuCategory_NaturopathicCareer_Guida | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=437420
social_Career_Naturopathic_LectureAboutEatingHabits | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=pieMenuCategory_NaturopathicCareer_Frien | ages=ADULT,ELDER,YOUNGADULT | src=EA | guid=437421
social_Career_Reaper_AskBecomeReaper | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=sim_SubCat_Friendly_Activities | ages=ADULT,ELDER,YOUNGADULT | src=EA | guid=382354
social_Career_Reaper_CoworkerSocial | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=399191
social_Career_Reaper_DeliverGrimbrosia | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=382326
social_Career_Reaper_DiscussBusiness | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=sim_SubCat_Friendly_Interests | ages=ADULT,ELDER,YOUNGADULT | src=EA | guid=382353
social_Career_Reaper_Expel_MischieviousGhost | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=- | src=EA | guid=422817
social_Career_Reaper_RequestFeedback | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=402481
social_Career_Reaper_Statement | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=424275
social_Cat_LaserPointer_Interested_Confident | sims4.tuning.instances | super=N auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=158427
social_Cat_LaserPointer_Interested_Energized | sims4.tuning.instances | super=N auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=158425
social_Cat_LaserPointer_Interested_Fine | sims4.tuning.instances | super=N auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=158426
social_Cat_LaserPointer_Interested_Flirty | sims4.tuning.instances | super=N auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=158429
social_Cat_LaserPointer_Interested_Focused | sims4.tuning.instances | super=N auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=158424
social_Cat_LaserPointer_Interested_Happy | sims4.tuning.instances | super=N auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=158423
social_Cat_LaserPointer_Interested_Inspired | sims4.tuning.instances | super=N auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=158428
social_Cat_LaserPointer_Interested_Playful | sims4.tuning.instances | super=N auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=158119
social_Cat_LaserPointer_Unimpressed_Confident | sims4.tuning.instances | super=N auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=158434
social_Cat_LaserPointer_Unimpressed_Dot | sims4.tuning.instances | super=N auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=158433
social_Cat_LaserPointer_Unimpressed_Energized | sims4.tuning.instances | super=N auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=158431
social_Cat_LaserPointer_Unimpressed_Flirty | sims4.tuning.instances | super=N auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=158436
social_Cat_LaserPointer_Unimpressed_Focused | sims4.tuning.instances | super=N auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=158432
social_Cat_LaserPointer_Unimpressed_Happy | sims4.tuning.instances | super=N auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=158430
social_Cat_LaserPointer_Unimpressed_Inspired | sims4.tuning.instances | super=N auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=158435
social_Cat_LaserPointer_Unimpressed_Playful | sims4.tuning.instances | super=N auto=Y user=N | tgt=OBJECT | cat=- | ages=- | src=EA | guid=158120
social_Cemetery_StartSpookyStory | sims4.tuning.instances | super=Y auto=Y user=N | tgt=TARGET | cat=- | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=379841
social_Clone_Greeting | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=pieMenuCategory_Getaway | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=115636
social_CollectableTrading_Trade | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=- | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=448879
social_CollectableTrading_TradeOutcome | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=449667
social_CollectableTrading_WinOutcome | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=450286
social_CollectableTrading_WinStart | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=450235
social_CommunityLot_MakerMentor_ShareIdeasAboutMaking | sims4.tuning.instances | super=Y auto=Y user=N | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=238665
social_Competitive_BlicBlockPVP | sims4.tuning.instances | super=Y auto=N user=N | tgt=TARGET | cat=- | ages=- | src=EA | guid=443365
social_Competitive_BlicBlockPVP_Ask | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=sim_SubCat_Friendly_Activities | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=460165
social_Competitive_BlicBlockPVP_Ask_Listen | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=485629
social_Competitive_BlicBlockPVP_Listen | sims4.tuning.instances | super=Y auto=Y user=N | tgt=TARGET | cat=- | ages=- | src=EA | guid=460190
social_Competitive_BragAboutWin | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=sim_SubCat_Friendly_SmallTalk | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=472145
social_Competitive_DiscussCompetitiveSpirit | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=sim_SubCat_Friendly_DeepThoughts | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=482225
social_Competitive_Inspire | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=sim_SubCat_Friendly_Hobbies | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=443364
social_Competitive_OfferGameTips | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=- | src=EA | guid=443363
social_Competitive_TrashTalk | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=sim_SubCat_Mean_Malicious | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=472668
social_ComplainAboutBurnout_Comfort | sims4.tuning.instances | super=Y auto=N user=N | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=308423
social_CottageWorld_NPC_CritterTender_Sell | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=sim_Friendly | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=266807
social_CottageWorld_NPC_CritterTender_TradeBerries_BlueberryForChocolateBerry | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=pieMenuCategory_TradeBerries_ForChocolat | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=269020
social_CottageWorld_NPC_CritterTender_TradeBerries_BlueberryForRaspberry | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=pieMenuCategory_TradeBerries_ForRaspberr | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=269022
social_CottageWorld_NPC_CritterTender_TradeBerries_ChocolateBerryForBlueberry | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=pieMenuCategory_TradeBerries_ForBlueberr | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=269018
social_CottageWorld_NPC_CritterTender_TradeBerries_ChocolateBerryForRaspberry | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=pieMenuCategory_TradeBerries_ForRaspberr | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=269023
social_CottageWorld_NPC_CritterTender_TradeBerries_RaspberryForBlueberry | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=pieMenuCategory_TradeBerries_ForBlueberr | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=269019
social_CottageWorld_NPC_CritterTender_TradeBerries_RaspberryForChocolateBerry | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=pieMenuCategory_TradeBerries_ForChocolat | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=269021
social_CottageWorld_NPC_GiveFavor | sims4.tuning.instances | super=Y auto=Y user=N | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=265076
social_CottageWorld_NPC_OfferFavor | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=sim_Friendly | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=265075
social_CottageWorld_NPC_ReceiveFavor | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=265101
social_CraftSalesTable_Haggle | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=- | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=145220
social_CrossAge_Interactions_DisapproveOfChildDisciplining | sims4.tuning.instances | super=Y auto=Y user=N | tgt=TARGET | cat=- | ages=ADULT,ELDER,YOUNGADULT | src=EA | guid=322481
social_Cryptid_AskAboutCryptid | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=sim_Friendly | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=447434
social_Cryptid_AskBirdAboutSelf | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=447420
social_Cryptid_DeliverFish | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=452325
social_Cryptid_DiscussEvidence | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=sim_Friendly | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=447432
social_Cryptid_GreetBird | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=447419
social_Cryptid_InvestigateEvidence | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=OBJECT | cat=- | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=447433
social_Cryptid_RevealTruth | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=447431
social_Cryptid_ShareFeelings | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=sim_SubCat_Friendly_DeepThoughts | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=447418
social_Cryptid_Superhug | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=sim_SubCat_Friendly_Affection | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=447417
social_Crypts_TellGhostStory | sims4.tuning.instances | super=Y auto=N user=N | tgt=TARGET_AND_GROUP | cat=- | ages=- | src=EA | guid=391381
social_Crypts_TellGhostStory_Listen | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=- | src=EA | guid=391382
social_Discipline_Target | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=- | src=EA | guid=163448
social_Dog_Training_Heel_Follow_Left | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=- | ages=- | src=EA | guid=166926
social_Dog_Training_Heel_Follow_Right | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=- | ages=- | src=EA | guid=166927
social_Dynasty_ChallengeHead_Chess | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=pieMenuCategory_Dynasty | ages=- | src=EA | guid=476519
social_Dynasty_ChallengeHead_Fight | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=pieMenuCategory_Dynasty | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=476520
social_Dynasty_ChallengeHead_Sword | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=pieMenuCategory_Dynasty | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=476521
social_Dynasty_ChallengeHead_Sword_SwordsmanshipCategory | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=sim_Swordsmanship_Duel | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=487255
social_EP10_Festivals_AskAboutVoidCritterHunt | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=CHILD | src=EA | guid=252718
social_EP10_Festivals_ClaimPrize | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=CHILD | src=EA | guid=252719
social_EP10_Festivals_GiveBlessing | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,CHILD,ELDER,TEEN,TODDLER,YOUNGADULT | src=EA | guid=247367
social_EP14World_NPC_AskAboutLongevity | sims4.tuning.instances | super=N auto=N user=Y | tgt=TARGET | cat=sim_Friendly | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=319496
social_EP14World_NPC_AskForRanchingTips | sims4.tuning.instances | super=N auto=N user=Y | tgt=TARGET | cat=sim_Friendly | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=319966
social_EP14World_NPC_MysteriousRancher_AskForLifeNectarIngredients | sims4.tuning.instances | super=N auto=N user=Y | tgt=TARGET | cat=sim_Friendly | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=319694
social_EP14World_NPC_MysteriousRancher_SellNectar | sims4.tuning.instances | super=N auto=N user=Y | tgt=TARGET | cat=sim_Friendly | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=322617
social_EP17Festival_CasketSale_FuneralDirector_PurchaseCasket | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=401009
social_EP17Festival_TreeSpree_FeelingLucky | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=sim_Friendly | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=425302
social_EP17World_AliceTree_AliceQuest_AskAboutChildren | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=ADULT,ELDER,TEEN,YOUNGADULT | src=EA | guid=386516
social_EP17World_AliceTree_AliceQuest_ReportBack | sims4.tuning.instances | super=Y auto=Y user=Y | tgt=TARGET | cat=- | ages=- | src=EA | guid=386590
social_EP17World_Challenge_GetCowplantCake | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=sim_SubCat_Mischief_Pranks | ages=ADULT,CHILD,ELDER,TEEN,YOUNGADULT | src=EA | guid=392334
social_EP17World_Challenge_MockEdithBasu_CT | sims4.tuning.instances | super=Y auto=N user=Y | tgt=TARGET | cat=sim_SubCat_Mischief_Pranks | ages=CHILD,TEEN | src=EA | guid=392691
